id,Fin_year,Week_no,Week_startdate,Week_enddate,Revision_no,Letter_refno,Letter_date,Payment_date,Disbursement_date,Lc_date,Interest_levydate,Entity,Fin_code,Outstandings,PayableorReceivable,ProRata,Amount,modified_remarks,Status,Consider_Week,Consider_Year,id-2,Pay_type,Pay_refno,Pay_date,Pay_amount,Due_amount,Paid_for,Status-2,reject_remarks,registration_id_id,Remarks,Bank_type
295,2021-22,42,2022-01-10,2022-01-16,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-01-25,2022-02-04,2022-02-07,2022-02-07,2022-02-07,TELANGANA,T0192,0,Payable,6305073,6305073,null,Complete,NULL,NULL,97,NEFT,fghfuy65847,2022-02-04,6305073,0,TELANGANA,Approved,Null,295,NULL,NULL
293,2021-22,42,2022-01-10,2022-01-16,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-01-25,2022-02-04,2022-02-07,2022-02-07,2022-02-07,TAMIL NADU,A0073,0,Payable,6087629,6087628,null,Complete,NULL,NULL,99,NEFT,fhjfg4757,2022-02-04,6087629,0,TAMIL NADU,Approved,Null,293,NULL,NULL
290,2021-22,42,2022-01-10,2022-01-16,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-01-25,2022-02-04,2022-02-07,2022-02-07,2022-02-07,ANDHRA PRADESH,A0072,0,Payable,630426,630426,null,Complete,NULL,NULL,98,NEFT,fkdj54754,2022-02-04,630426,0,ANDHRA PRADESH,Approved,Null,290,NULL,NULL
307,2021-22,43,2022-01-17,2022-01-23,Revision 0,SRPC/SE-1/3(Reac)/2022/,2022-02-01,2022-02-11,2022-02-14,2022-02-14,2022-02-14,TELANGANA,T0192,0,Payable,8653083,8653082,null,Complete,NULL,NULL,102,NEFT,fldji35656,2022-02-11,8653083,0,TELANGANA,Approved,Null,307,NULL,NULL
305,2021-22,43,2022-01-17,2022-01-23,Revision 0,SRPC/SE-1/3(Reac)/2022/,2022-02-01,2022-02-11,2022-02-14,2022-02-14,2022-02-14,TAMIL NADU,A0073,0,Payable,5203477,5203476,null,Complete,NULL,NULL,101,NEFT,fhgh35656,2022-02-11,5203477,0,TAMIL NADU,Approved,Null,305,NULL,NULL
302,2021-22,43,2022-01-17,2022-01-23,Revision 0,SRPC/SE-1/3(Reac)/2022/,2022-02-01,2022-02-11,2022-02-14,2022-02-14,2022-02-14,ANDHRA PRADESH,A0072,0,Payable,1366717,1366716,null,Complete,NULL,NULL,100,NEFT,fjg54864,2022-02-11,1366717,0,ANDHRA PRADESH,Approved,Null,302,NULL,NULL
313,2021-22,44,2022-01-24,2022-01-30,Revision 0,No. SRPC/SE-1/3(Reac)/2022/ ,2022-02-08,2022-02-18,2022-02-21,2022-02-21,2022-02-21,TELANGANA,T0192,0,Payable,5723067,5723066,null,Complete,NULL,NULL,103,NEFT,fyh5458,2022-02-18,5723067,0,TELANGANA,Approved,Null,313,NULL,NULL
311,2021-22,44,2022-01-24,2022-01-30,Revision 0,No. SRPC/SE-1/3(Reac)/2022/ ,2022-02-08,2022-02-18,2022-02-21,2022-02-21,2022-02-21,TAMIL NADU,A0073,0,Payable,3645355,3645354,null,Complete,NULL,NULL,104,NEFT,fhju48787,2022-02-18,3645355,0,TAMIL NADU,Approved,Null,311,NULL,NULL
331,2021-22,45,2022-01-31,2022-02-06,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-02-15,2022-02-25,2022-02-28,2022-02-28,2022-02-28,TELANGANA,T0192,0,Payable,6711067,6711067,null,Complete,NULL,NULL,106,NEFT,fuft54874,2022-02-25,6711067,0,TELANGANA,Approved,Null,331,NULL,NULL
329,2021-22,45,2022-01-31,2022-02-06,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-02-15,2022-02-25,2022-02-28,2022-02-28,2022-02-28,TAMIL NADU,A0073,0,Payable,3824755,3824754,null,Complete,NULL,NULL,105,NEFT,fggg1233,2022-02-25,3824755,0,TAMIL NADU,Approved,Null,329,NULL,NULL
337,2021-22,46,2022-02-07,2022-02-13,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-02-22,2022-03-04,2022-03-07,2022-03-07,2022-03-07,TELANGANA,T0192,0,Payable,7988415,7988414,null,Complete,NULL,NULL,108,NEFT,fdjfh87784,2022-03-04,7988415,0,TELANGANA,Approved,Null,337,NULL,NULL
335,2021-22,46,2022-02-07,2022-02-13,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-02-22,2022-03-04,2022-03-07,2022-03-07,2022-03-07,TAMIL NADU,A0073,0,Payable,4317068,4317068,null,Complete,NULL,NULL,107,NEFT,fhdsfgh65859,2022-03-04,4317068,0,TAMIL NADU,Approved,Null,335,NULL,NULL
343,2021-22,47,2022-02-14,2022-02-20,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-03-01,2022-03-11,2022-03-14,2022-03-14,2022-03-14,TELANGANA,T0192,0,Payable,7438088,7438087,null,Complete,NULL,NULL,110,NEFT,fhj2545,2022-03-11,7438088,0,TELANGANA,Approved,Null,343,NULL,NULL
341,2021-22,47,2022-02-14,2022-02-20,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-03-01,2022-03-11,2022-03-14,2022-03-14,2022-03-14,TAMIL NADU,A0073,0,Payable,3375507,3375507,null,Complete,NULL,NULL,109,NEFT,fhjruh548796,2022-03-11,3375507,0,TAMIL NADU,Approved,Null,341,NULL,NULL
349,2021-22,48,2022-02-21,2022-02-27,Revision 0, SRPC/SE-1/3(Reac)/2022/ ,2022-03-08,2022-03-18,2022-03-21,2022-03-21,2022-03-21,TELANGANA,T0192,0,Payable,3657350,3657349,null,Complete,NULL,NULL,112,RTGS,5.20E+16,2022-03-17,3657350,0,TELANGANA,Approved,Null,349,NULL,NULL
347,2021-22,48,2022-02-21,2022-02-27,Revision 0, SRPC/SE-1/3(Reac)/2022/ ,2022-03-08,2022-03-18,2022-03-21,2022-03-21,2022-03-21,TAMIL NADU,A0073,0,Payable,2779719,2779719,null,Complete,NULL,NULL,111,RTGS,5.20E+16,2022-03-21,2779719,0,TAMIL NADU,Approved,Null,347,NULL,NULL
355,2021-22,49,2022-02-28,2022-03-06,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-03-15,2022-03-25,2022-03-28,2022-03-28,2022-03-28,TELANGANA,T0192,0,Payable,4940567,4940566,null,Complete,NULL,NULL,114,NEFT,fhg32546,2022-03-25,4940567,0,TELANGANA,Approved,Null,355,NULL,NULL
353,2021-22,49,2022-02-28,2022-03-06,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-03-15,2022-03-25,2022-03-28,2022-03-28,2022-03-28,TAMIL NADU,A0073,0,Payable,2236699,2236698,null,Complete,NULL,NULL,113,NEFT,fygf968547,2022-03-25,2236699,0,TAMIL NADU,Approved,Null,353,NULL,NULL
361,2021-22,50,2022-03-07,2022-03-13,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-03-22,2022-04-01,2022-04-04,2022-04-04,2022-04-04,TELANGANA,T0192,0,Payable,5082987,5082986,null,Complete,NULL,NULL,116,NEFT,fdshf5469,2022-03-31,5082987,0,TELANGANA,Approved,Null,361,NULL,NULL
359,2021-22,50,2022-03-07,2022-03-13,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-03-22,2022-04-01,2022-04-04,2022-04-04,2022-04-04,TAMIL NADU,A0073,0,Payable,2149876,2149876,null,Complete,NULL,NULL,115,NEFT,fdshfg6245,2022-03-31,2149876,0,TAMIL NADU,Approved,Null,359,NULL,NULL
367,2021-22,51,2022-03-14,2022-03-20,Revision 0,SRPC/SE-1/3(Reac)/2022/,2022-03-29,2022-04-08,2022-04-11,2022-04-11,2022-04-11,TELANGANA,T0192,0,Payable,2927211,2927211,null,Complete,NULL,NULL,117,NEFT,gfdsz541986,2022-04-08,2927211,0,TELANGANA,Approved,Null,367,NULL,NULL
365,2021-22,51,2022-03-14,2022-03-20,Revision 0,SRPC/SE-1/3(Reac)/2022/,2022-03-29,2022-04-08,2022-04-11,2022-04-11,2022-04-11,TAMIL NADU,A0073,0,Payable,1419049,1419049,null,Complete,NULL,NULL,118,NEFT,sfsaf54968,2022-04-11,1419049,0,TAMIL NADU,Approved,Null,365,NULL,NULL
373,2021-22,52,2022-03-21,2022-03-27,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-04-05,2022-04-15,2022-04-18,2022-04-18,2022-04-18,TELANGANA,T0192,0,Payable,2010756,2010755,null,Complete,NULL,NULL,119,NEFT,sbi,2022-04-13,2010756,0,TELANGANA,Approved,Null,373,NULL,NULL
379,2022-23,1,2022-03-28,2022-04-03,Revision 0,SRPC/SE-1/3(Reac)/2022/ ,2022-04-12,2022-04-22,2022-04-25,2022-04-25,2022-04-25,TELANGANA,T0192,0,Payable,1298273,1298272,year ending combined two dates,Complete,NULL,NULL,120,NEFT,NEFT,2022-04-22,1298273,0,TELANGANA,Approved,Null,379,NULL,NULL
385,2022-23,2,2022-04-04,2022-04-10,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-04-19,2022-04-29,2022-05-02,2022-05-02,2022-05-02,TELANGANA,T0192,0,Payable,412388,412387,null,Complete,NULL,NULL,122,NEFT,   BY TRANSFER-NEFT*CNRB0002596*P119220166607403*0003*CFC / TANGE--,2022-04-29,412388,0,TELANGANA,Approved,Null,385,NULL,NULL
383,2022-23,2,2022-04-04,2022-04-10,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-04-19,2022-04-29,2022-05-02,2022-05-02,2022-05-02,TAMIL NADU,A0073,0,Payable,94540,94540,null,Complete,NULL,NULL,121,NEFT,abcd,2022-04-29,94540,0,TAMIL NADU,Approved,Null,383,NULL,NULL
391,2022-23,3,2022-04-11,2022-04-17,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-04-26,2022-05-06,2022-05-09,2022-05-09,2022-05-09,TELANGANA,T0192,0,Payable,700505,700504,null,Complete,NULL,NULL,123,NEFT,abc,2022-05-06,700505,0,TELANGANA,Approved,Null,391,NULL,NULL
409,2022-23,4,2022-04-18,2022-04-24,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-05-03,2022-05-13,2022-05-16,2022-05-16,2022-05-16,TELANGANA,T0192,0,Payable,3452254,3452253,null,Complete,NULL,NULL,124,NEFT,abc,2022-05-13,3452254,0,TELANGANA,Approved,Null,409,NULL,NULL
415,2022-23,5,2022-04-25,2022-05-01,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-05-10,2022-05-20,2022-05-23,2022-05-23,2022-05-23,TELANGANA,T0192,0,Payable,5514872,5514871,null,Complete,NULL,NULL,125,NEFT,abx,2022-05-20,5514872,0,TELANGANA,Approved,Null,415,NULL,NULL
421,2022-23,6,2022-05-02,2022-05-08,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-05-17,2022-05-27,2022-05-30,2022-05-30,2022-05-30,TELANGANA,T0192,0,Payable,9674692,9674692,null,Complete,NULL,NULL,126,NEFT,abc,2022-05-27,9674692,0,TELANGANA,Approved,Null,421,NULL,NULL
427,2022-23,7,2022-05-09,2022-05-15,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-05-24,2022-06-03,2022-06-06,2022-06-06,2022-06-06,TELANGANA,T0192,0,Payable,10918867,10918867,null,Complete,NULL,NULL,127,NEFT,sbi,2022-06-03,10918867,0,TELANGANA,Approved,Null,427,NULL,NULL
433,2022-23,8,2022-05-16,2022-05-22,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-05-31,2022-06-10,2022-06-13,2022-06-13,2022-06-13,TELANGANA,T0192,0,Payable,10665643,10665642,null,Complete,NULL,NULL,128,NEFT,abc,2022-06-10,10665643,0,TELANGANA,Approved,Null,433,NULL,NULL
439,2022-23,9,2022-05-23,2022-05-29,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-06-07,2022-06-17,2022-06-20,2022-06-20,2022-06-20,TELANGANA,T0192,0,Payable,11246863,11246863,null,Complete,NULL,NULL,129,NEFT,   CREDIT-SBIVN20066202216800671019*REACTI0006--,2022-06-17,11246863,0,TELANGANA,Approved,Null,439,NULL,NULL
438,2022-23,9,2022-05-23,2022-05-29,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-06-07,2022-06-17,2022-06-20,2022-06-20,2022-06-20,PUDUCHERY,A0072,0,Payable,13098,13097,null,Complete,NULL,NULL,130,NEFT,abc,2022-06-22,13098,0,PUDUCHERRY,Approved,Null,438,NULL,NULL
445,2022-23,10,2022-05-30,2022-06-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-06-14,2022-06-24,2022-06-27,2022-06-27,2022-06-27,TELANGANA,T0192,0,Payable,11448413,11448413,null,Complete,NULL,NULL,131,NEFT,abc,2022-06-24,11448413,0,TELANGANA,Approved,Null,445,NULL,NULL
444,2022-23,10,2022-05-30,2022-06-05,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-06-14,2022-06-24,2022-06-27,2022-06-27,2022-06-27,PUDUCHERY,A0072,0,Payable,106318,106317,null,Complete,NULL,NULL,133,NEFT,abc,2022-06-29,106318,0,PUDUCHERRY,Approved,Null,444,NULL,NULL
451,2022-23,11,2022-06-06,2022-06-12,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-06-21,2022-07-01,2022-07-04,2022-07-04,2022-07-04,TELANGANA,T0192,0,Payable,11990520,11990520,null,Complete,NULL,NULL,132,NEFT,abc,2022-07-01,11990520,0,TELANGANA,Approved,Null,451,NULL,NULL
457,2022-23,12,2022-06-13,2022-06-19,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-06-28,2022-07-08,2022-07-11,2022-07-11,2022-07-11,TELANGANA,T0192,0,Payable,13194291,13194291,null,Complete,NULL,NULL,134,NEFT,SBINR52022070893386030,2022-07-08,13194291,0,TELANGANA,Approved,Null,457,NULL,NULL
475,2022-23,13,2022-06-20,2022-06-26,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-07-05,2022-07-15,2022-07-18,2022-07-18,2022-07-18,TELANGANA,T0192,0,Payable,8307129,8307128,null,Complete,NULL,NULL,135,NEFT,abc,2022-07-15,8307129,0,TELANGANA,Approved,Null,475,NULL,NULL
469,2022-23,14,2022-06-27,2022-07-03,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-07-12,2022-07-22,2022-07-25,2022-07-25,2022-07-25,TELANGANA,T0192,0,Payable,8717547,8717546,null,Complete,NULL,NULL,136,NEFT,hgc,2022-07-22,8717547,0,TELANGANA,Approved,Null,469,NULL,Indian Bank
481,2022-23,15,2022-07-04,2022-07-10,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-07-19,2022-07-29,2022-08-01,2022-08-01,2022-08-01,TELANGANA,T0192,0,Payable,12112217,12112217,null,Complete,NULL,NULL,137,NEFT,abc,2022-07-29,12112217,0,TELANGANA,Approved,Null,481,NULL,Indian Bank
487,2022-23,16,2022-07-11,2022-07-17,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-07-26,2022-08-05,2022-08-08,2022-08-08,2022-08-08,TELANGANA,T0192,0,Payable,9788374,9788373,null,Complete,NULL,NULL,138,NEFT,FE,2022-08-05,9788374,0,TELANGANA,Approved,Null,487,NULL,SBI
493,2022-23,17,2022-07-18,2022-07-24,Revision 0, SRPC/SE-1/4(Reactive)/2021/ ,2022-08-02,2022-08-12,2022-08-15,2022-08-15,2022-08-15,TELANGANA,T0192,0,Payable,9433076,9433076,null,Complete,NULL,NULL,139,NEFT,adsf,2022-08-12,9433076,0,TELANGANA,Approved,Null,493,NULL,Indian Bank
499,2022-23,18,2022-07-25,2022-07-31,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-08-09,2022-08-19,2022-08-22,2022-08-22,2022-08-22,TELANGANA,T0192,0,Payable,10499583,10499582,null,Complete,NULL,NULL,140,NEFT,tg,2022-08-19,10499583,0,TELANGANA,Approved,Null,499,NULL,SBI
505,2022-23,19,2022-08-01,2022-08-07,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-08-16,2022-08-26,2022-08-29,2022-08-29,2022-08-29,TELANGANA,T0192,0,Payable,6577649,6577649,null,Complete,NULL,NULL,141,NEFT,abcd,2022-08-26,6577649,0,TELANGANA,Approved,Null,505,NULL,Indian Bank
511,2022-23,20,2022-08-08,2022-08-14,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-08-23,2022-09-02,2022-09-05,2022-09-05,2022-09-05,TELANGANA,T0192,0,Payable,9334617,9334616,null,Complete,NULL,NULL,142,NEFT,abcd,2022-09-02,9334617,0,TELANGANA,Approved,Null,511,NULL,Indian Bank
517,2022-23,21,2022-08-15,2022-08-21,Revision 0,SRPC/SE-1/4(Dev)/2022-23/,2022-08-30,2022-09-09,2022-09-12,2022-09-12,2022-09-12,TELANGANA,T0192,0,Payable,6740141,6740141,null,Complete,NULL,NULL,143,NEFT,abcd,2022-09-08,6740141,0,TELANGANA,Approved,Null,517,NULL,Indian Bank
523,2022-23,22,2022-08-22,2022-08-28,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-09-06,2022-09-16,2022-09-19,2022-09-19,2022-09-19,TELANGANA,T0192,0,Payable,4376687,4376686,null,Complete,NULL,NULL,144,NEFT,abcd,2022-09-16,4376687,0,TELANGANA,Approved,Null,523,NULL,Indian Bank
529,2022-23,23,2022-08-29,2022-09-04,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-09-13,2022-09-23,2022-09-26,2022-09-26,2022-09-26,TELANGANA,T0192,0,Payable,6303323,6303323,null,Complete,NULL,NULL,145,NEFT,abcd,2022-09-23,6303323,0,TELANGANA,Approved,Null,529,NULL,Indian Bank
535,2022-23,24,2022-09-05,2022-09-11,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-09-20,2022-09-30,2022-10-03,2022-10-03,2022-10-03,TELANGANA,T0192,0,Payable,3759944,3759943,null,Complete,NULL,NULL,146,NEFT,abcd,2022-09-30,3759944,0,TELANGANA,Approved,Null,535,NULL,Indian Bank
541,2022-23,25,2022-09-12,2022-09-18,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-09-27,2022-10-07,2022-10-10,2022-10-10,2022-10-10,TELANGANA,T0192,0,Payable,4321217,4321217,null,Complete,NULL,NULL,147,NEFT,abcd,2022-10-07,4321217,0,TELANGANA,Approved,Null,541,NULL,Indian Bank
547,2022-23,26,2022-09-19,2022-09-25,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-10-04,2022-10-14,2022-10-17,2022-10-17,2022-10-17,TELANGANA,T0192,0,Payable,3639673,3639672,null,Complete,NULL,NULL,149,NEFT,addc,2022-10-14,3639673,0,TELANGANA,Approved,Null,547,NULL,Indian Bank
546,2022-23,26,2022-09-19,2022-09-25,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-10-04,2022-10-14,2022-10-17,2022-10-17,2022-10-17,PUDUCHERY,A0072,0,Payable,31315,31315,null,Complete,NULL,NULL,148,NEFT,sagv,2022-10-11,31315,0,PUDUCHERRY,Approved,Null,546,NULL,Indian Bank
553,2022-23,27,2022-09-26,2022-10-02,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-10-11,2022-10-21,2022-10-24,2022-10-24,2022-10-24,TELANGANA,T0192,0,Payable,4704770,4704770,null,Complete,NULL,NULL,150,NEFT,abcd,2022-10-21,4704770,0,TELANGANA,Approved,Null,553,NULL,Indian Bank
559,2022-23,28,2022-10-03,2022-10-09,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-10-18,2022-10-28,2022-10-31,2022-10-31,2022-10-31,TELANGANA,T0192,0,Payable,4954064,4954063,null,Complete,NULL,NULL,151,NEFT,asgf,2022-10-27,4954064,0,TELANGANA,Approved,Null,559,NULL,Indian Bank
565,2022-23,29,2022-10-10,2022-10-16,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-10-25,2022-11-04,2022-11-07,2022-11-07,2022-11-07,TELANGANA,T0192,0,Payable,8422969,8422969,null,Complete,NULL,NULL,153,NEFT,sag,2022-11-04,8422969,0,TELANGANA,Approved,Null,565,NULL,Indian Bank
563,2022-23,29,2022-10-10,2022-10-16,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-10-25,2022-11-04,2022-11-07,2022-11-07,2022-11-07,TAMIL NADU,A0073,0,Payable,2044032,2044031,null,Complete,NULL,NULL,152,NEFT,sgew,2022-11-04,2044032,0,TAMIL NADU,Approved,Null,563,NULL,SBI
571,2022-23,30,2022-10-17,2022-10-23,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-11-01,2022-11-11,2022-11-14,2022-11-14,2022-11-14,TELANGANA,T0192,0,Payable,4284657,4284657,null,Complete,NULL,NULL,155,NEFT,cgh,2022-11-11,4284657,0,TELANGANA,Approved,Null,571,NULL,SBI
569,2022-23,30,2022-10-17,2022-10-23,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-11-01,2022-11-11,2022-11-14,2022-11-14,2022-11-14,TAMIL NADU,A0073,0,Payable,1586908,1586908,null,Complete,NULL,NULL,154,NEFT,vhj,2022-11-11,1586908,0,TAMIL NADU,Approved,Null,569,NULL,SBI
577,2022-23,31,2022-10-24,2022-10-30,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-11-08,2022-11-18,2022-11-21,2022-11-21,2022-11-21,TELANGANA,T0192,0,Payable,6192486,6192486,null,Complete,NULL,NULL,157,NEFT,waf,2022-11-18,6192486,0,TELANGANA,Approved,Null,577,NULL,SBI
575,2022-23,31,2022-10-24,2022-10-30,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-11-08,2022-11-18,2022-11-21,2022-11-21,2022-11-21,TAMIL NADU,A0073,0,Payable,2686218,2686218,null,Complete,NULL,NULL,156,NEFT,aswtf,2022-11-18,2686218,0,TAMIL NADU,Approved,Null,575,NULL,SBI
583,2022-23,32,2022-10-31,2022-11-06,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-11-15,2022-11-25,2022-11-28,2022-11-28,2022-11-28,TELANGANA,T0192,0,Payable,5638851,5638850,null,Complete,NULL,NULL,159,NEFT,ad,2022-11-25,5638851,0,TELANGANA,Approved,Null,583,NULL,SBI
581,2022-23,32,2022-10-31,2022-11-06,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-11-15,2022-11-25,2022-11-28,2022-11-28,2022-11-28,TAMIL NADU,A0073,0,Payable,3170215,3170214,null,Complete,NULL,NULL,158,NEFT,afbh,2022-11-25,3170215,0,TAMIL NADU,Approved,Null,581,NULL,SBI
595,2022-23,33,2022-11-07,2022-11-13,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-11-22,2022-12-02,2022-12-05,2022-12-05,2022-12-05,TELANGANA,T0192,0,Payable,5328254,5328254,null,Complete,NULL,NULL,161,NEFT,WG,2022-12-02,5328254,0,TELANGANA,Approved,Null,595,NULL,SBI
593,2022-23,33,2022-11-07,2022-11-13,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-11-22,2022-12-02,2022-12-05,2022-12-05,2022-12-05,TAMIL NADU,A0073,0,Payable,3442329,3442328,null,Complete,NULL,NULL,160,NEFT,asre,2022-12-02,3442329,0,TAMIL NADU,Approved,Null,593,NULL,SBI
601,2022-23,34,2022-11-14,2022-11-20,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-11-29,2022-12-09,2022-12-12,2022-12-12,2022-12-12,TELANGANA,T0192,0,Payable,8450690,8450690,null,Complete,NULL,NULL,163,NEFT,argg,2022-12-09,8450690,0,TELANGANA,Approved,Null,601,NULL,SBI
599,2022-23,34,2022-11-14,2022-11-20,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-11-29,2022-12-09,2022-12-12,2022-12-12,2022-12-12,TAMIL NADU,A0073,0,Payable,3794603,3794603,null,Complete,NULL,NULL,162,NEFT,ag,2022-12-09,3794603,0,TAMIL NADU,Approved,Null,599,NULL,SBI
607,2022-23,35,2022-11-21,2022-11-27,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-12-06,2022-12-16,2022-12-19,2022-12-19,2022-12-19,TELANGANA,T0192,0,Payable,6305507,6305506,null,Complete,NULL,NULL,165,NEFT,arg,2022-12-16,6305507,0,TELANGANA,Approved,Null,607,NULL,SBI
605,2022-23,35,2022-11-21,2022-11-27,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-12-06,2022-12-16,2022-12-19,2022-12-19,2022-12-19,TAMIL NADU,A0073,0,Payable,1554890,1554890,null,Complete,NULL,NULL,164,NEFT,swafgrf,2022-12-16,1554890,0,TAMIL NADU,Approved,Null,605,NULL,SBI
613,2022-23,36,2022-11-28,2022-12-04,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-12-13,2022-12-23,2022-12-26,2022-12-26,2022-12-26,TELANGANA,T0192,0,Payable,5496316,5496316,null,Complete,NULL,NULL,166,NEFT,afesdf,2022-12-23,5496316,0,TELANGANA,Approved,Null,613,NULL,Indian Bank
619,2022-23,37,2022-12-05,2022-12-11,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-12-20,2022-12-30,2023-01-02,2023-01-02,2023-01-02,TELANGANA,T0192,0,Payable,4178265,4178265,null,Complete,NULL,NULL,168,NEFT,qey,2022-12-31,4178265,0,TELANGANA,Approved,Null,619,NULL,SBI
614,2022-23,37,2022-12-05,2022-12-11,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-12-20,2022-12-30,2023-01-02,2023-01-02,2023-01-02,ANDHRA PRADESH,A0072,0,Payable,57326,57326,null,Complete,NULL,NULL,167,NEFT,aerg,2022-12-29,57326,0,ANDHRA PRADESH,Approved,Null,614,NULL,Indian Bank
625,2022-23,38,2022-12-12,2022-12-18,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2022-12-27,2023-01-06,2023-01-09,2023-01-09,2023-01-09,TELANGANA,T0192,0,Payable,4311931,4311931,null,Complete,NULL,NULL,169,NEFT,AWEGE,2023-01-06,4311931,0,TELANGANA,Approved,Null,625,NULL,SBI
631,2022-23,39,2022-12-19,2022-12-25,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-01-03,2023-01-13,2023-01-16,2023-01-16,2023-01-16,TELANGANA,T0192,0,Payable,5623168,5623168,null,Complete,NULL,NULL,170,NEFT,AEGw,2023-01-13,5623168,0,TELANGANA,Approved,Null,631,NULL,Indian Bank
637,2022-23,40,2022-12-26,2023-01-01,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-01-10,2023-01-20,2023-01-23,2023-01-23,2023-01-23,TELANGANA,T0192,0,Payable,6881730,6881730,null,Complete,NULL,NULL,171,NEFT,abcd,2023-01-20,6881730,0,TELANGANA,Approved,Null,637,NULL,SBI
643,2022-23,41,2023-01-02,2023-01-08,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-01-17,2023-01-27,2023-01-30,2023-01-30,2023-01-30,TELANGANA,T0192,0,Payable,5624544,5624543,null,Complete,NULL,NULL,172,NEFT,vugu,2023-01-27,5624544,0,TELANGANA,Approved,Null,643,NULL,SBI
649,2022-23,42,2023-01-09,2023-01-15,Revision 0, SRPC/SE-1/4(Dev)/2020/ ,2023-01-24,2023-01-30,2023-02-06,2023-01-30,2023-01-30,TELANGANA,T0192,0,Payable,4262989,4262989,null,Complete,NULL,NULL,173,NEFT,zf,2023-02-03,4262989,0,TELANGANA,Approved,Null,649,NULL,SBI
